python_version	relative_path	kind	byte_exact	structure_equal	metadata_equal	dtypes_equal	nan_masks_equal	values_exact	canonical_exact	differing_pixels	rms_channel_difference	max_absolute_difference	max_relative_difference	within_tolerance	status
3.14.6	tropical_subseasonal/wavenumber-frequency/PRECT_raw_sym_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_background_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_norm_asy_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_norm_asy_zoom_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_norm_sym_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_norm_sym_zoom_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_raw_asy_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	tropical_subseasonal/wavenumber-frequency/U850_raw_sym_15N-15S.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/cmip6-comparison-data/cmip6_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/cmip6-comparison-data/cmip6_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/index.json	json	False	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/ANN_metrics_taylor_diag_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/ANN_metrics_taylor_diag_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/DJF_metrics_taylor_diag_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/DJF_metrics_taylor_diag_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/JJA_metrics_taylor_diag_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/JJA_metrics_taylor_diag_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/MAM_metrics_taylor_diag_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/MAM_metrics_taylor_diag_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/SON_metrics_taylor_diag_amip.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/taylor-diagram-data/SON_metrics_taylor_diag_historical.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	viewer/viewer/e3sm_logo.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-H2OLNZ-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5 (relative difference)/ERA5-Q-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-H2OLNZ-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-OMEGA-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-Q-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-RELHUM-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-T-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/ERA5/ERA5-U-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-H2OLNZ-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2 (relative difference)/MERRA2-Q-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-H2OLNZ-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-OMEGA-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-Q-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-RELHUM-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-T-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-ANN-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-DJF-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-DJF-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-JJA-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-JJA-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-MAM-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-MAM-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-SON-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
3.14.6	zonal_mean_2d/MERRA2/MERRA2-U-SON-global.png	png	True	True	NA	NA	NA	True	NA	0	0	0	0	True	PASS
3.14.6	zonal_mean_2d_stratosphere/ERA5 (relative difference)/ERA5-H2OLNZ-ANN-global.json	json	True	True	NA	NA	NA	True	True	NA	NA	0	0	True	PASS
